DD,MM,YYYY,Type,DocRef,CustomerID,ProductID,Quantity,Amount,Cost
3,10,2016,Credit,135050,IL09,41393,50,230,169.69
3,10,2016,Credit,135050,IL09,40263,50,275,195.46
3,10,2016,Credit,135050,IL09,45641,70,665,359.26
3,10,2016,Credit,135050,IL09,46094,20,770,503.72
3,10,2016,Credit,135050,IL09,45642,150,1140,657.03
3,10,2016,Credit,135051,IL09,41130,1,66,53.72
3,10,2016,Credit,135051,IL09,41131,1,66,55.53
3,10,2016,Credit,135051,IL09,41132,1,66,54.95
3,10,2016,Credit,135051,IL09,41134,1,66,54.93
3,10,2016,Credit,135051,IL09,41136,1,66,55.53
3,10,2016,Credit,135051,IL09,41120,1,66,54.93
3,10,2016,Credit,135051,IL09,41122,1,66,54.94
3,10,2016,Credit,135051,IL09,41123,1,66,55.38
3,10,2016,Credit,135051,IL09,41121,2,132,109.87
3,10,2016,Credit,135052,IJ01,46890,6,180,139.1
3,10,2016,Credit,135052,IJ01,46893,6,180,139.09
3,10,2016,Credit,135052,IJ01,46892,6,180,139.09
3,10,2016,Credit,135052,IJ01,46891,6,180,139.09
3,10,2016,Credit,135052,IJ01,45931,20,998.06,862.25
3,10,2016,Credit,135052,IJ01,45927,120,1058.85,914.46
3,10,2016,Credit,135052,IJ01,45935,200,1268.58,1093.85
3,10,2016,Credit,135052,IJ01,45928,100,1301.06,1122.9
3,10,2016,Credit,135052,IJ01,46490,20,1477.38,1272
3,10,2016,Credit,135052,IJ01,45932,40,1491.76,1260.3
3,10,2016,Credit,135052,IJ01,46491,25,2122.34,1829.6
3,10,2016,Credit,135052,IJ01,43989,6060,5211.6,3802.24
4,10,2016,Credit,135053,IJ01,43919,59,360.49,272.69
4,10,2016,Credit,135053,IJ01,46215,80,614.4,461.37
4,10,2016,Credit,135053,IJ01,46048,208,707.2,533.14
4,10,2016,Credit,135053,IJ01,42270,110,723.8,544.41
4,10,2016,Credit,135053,IJ01,46055,208,975.52,734.49
4,10,2016,Credit,135053,IJ01,43918,220,1073.6,800.86
4,10,2016,Credit,135053,IJ01,43707,104,1231.36,931.58
4,10,2016,Credit,135053,IJ01,46058,200,1380,1011.64
4,10,2016,Credit,135053,IJ01,43916,494,1521.52,1144.98
4,10,2016,Credit,135053,IJ01,46045,300,1683,1267.96
4,10,2016,Credit,135053,IJ01,46041,283,1913.08,1439.19
4,10,2016,Credit,135053,IJ01,46043,304,2377.28,1807.1
4,10,2016,Credit,135053,IJ01,44257,112,3025.12,2287.46
4,10,2016,Credit,135053,IJ01,46754,180,6840,5607.66
4,10,2016,Credit,135054,IJ01,43265,3,821.46,745.06
4,10,2016,Credit,135054,IJ01,40105,3,973.38,884.82
4,10,2016,Credit,135054,IJ01,40496,50,1219,1094.31
4,10,2016,Credit,135054,IJ01,40238,5,1762.95,1576.67
4,10,2016,Credit,135054,IJ01,40003,5,2152.3,1955.37
4,10,2016,Credit,135054,IJ01,40002,5,2874.35,2611.21
4,10,2016,Credit,135054,IJ01,40642,504,3618.72,3171
4,10,2016,Credit,135054,IJ01,40106,50,4197.5,3810.09
4,10,2016,Credit,135054,IJ01,41217,30,4260,3885.44
4,10,2016,Credit,135054,IJ01,40548,10,4661,4212.88
4,10,2016,Credit,135054,IJ01,40459,1008,7237.44,6332.69
4,10,2016,Credit,135054,IJ01,40571,1008,7237.44,6333.53
4,10,2016,Credit,135054,IJ01,40520,1020,7323.6,6407.79
4,10,2016,Credit,135054,IJ01,40175,1008,10120.32,8893.39
4,10,2016,Credit,135054,IJ01,40174,1020,11821.8,10240.5
4,10,2016,Credit,135054,IJ01,40108,200,15040,13618.08
4,10,2016,Credit,135054,IJ01,30364,120,20254.8,18389.28
4,10,2016,Credit,135054,IJ01,30361,1000,32150,29060.01
5,10,2016,Credit,135055,IJ01,40725,27,123.76,105.38
5,10,2016,Credit,135055,IJ01,10466,2,276.9,241.49
5,10,2016,Credit,135055,IJ01,41919,1,359.58,344.7
5,10,2016,Credit,135055,IJ01,10342,1,381.16,370.84
5,10,2016,Credit,135055,IJ01,30053,40,1126.58,966.95
5,10,2016,Credit,135055,IJ01,10458,20,1168.96,995.42
5,10,2016,Credit,135055,IJ01,40727,120,1207.44,1040.26
5,10,2016,Credit,135055,IJ01,30347,20,1496.56,1284.85
5,10,2016,Credit,135055,IJ01,40728,40,1667.12,1443.54
3,10,2016,Credit,135056,IJ01,46492,4,418.99,358.15
3,10,2016,Credit,135056,IJ01,46493,5,616.19,532.08
3,10,2016,Credit,135056,IJ01,46495,6,1063.95,908.23
6,10,2016,Credit,135057,IT18,40727,120,1409.1,1052.13
6,10,2016,Credit,135058,IT08,30053,8,264.6,193.39
6,10,2016,Credit,135058,IT08,10006,48,984,759.27
6,10,2016,Credit,135058,IT08,10008,48,984,760.73
6,10,2016,Credit,135058,IT08,10010,48,984,733.53
6,10,2016,Credit,135058,IT08,10011,48,984,758.57
6,10,2016,Credit,135059,IY03,45126,80,142.41,118.16
6,10,2016,Credit,135059,IY03,40725,27,150.08,105.38
6,10,2016,Credit,135059,IY03,45151,60,210.09,171.19
6,10,2016,Credit,135059,IY03,45927,24,226.38,183.6
6,10,2016,Credit,135059,IY03,45929,16,295.47,237.06
6,10,2016,Credit,135059,IY03,45932,8,310.66,248.53
6,10,2016,Credit,135059,IY03,46490,4,321.93,254.4
6,10,2016,Credit,135059,IY03,45472,8,432,324.46
6,10,2016,Credit,135059,IY03,40737,24,473.4,356.47
6,10,2016,Credit,135060,IN04,40504,1,17,10.11
6,10,2016,Credit,135060,IN04,30395,1,23,15.16
6,10,2016,Credit,135060,IN04,46792,400,1920,1524.33
6,10,2016,Credit,135060,IN04,46506,20,4700,3267.05
6,10,2016,Credit,135060,IN04,10126,2200,8100,7258.34
6,10,2016,Credit,135061,IL09,30053,20,637.8,476.99
6,10,2016,Credit,135061,IL09,43285,180,1530,849.13
6,10,2016,Credit,135061,IL09,40450,50,1750,1222.98
6,10,2016,Credit,135062,IA14,46382,50,2650,2300
6,10,2016,Credit,135063,IZ01,41534,10,820,504.91
6,10,2016,Credit,135063,IZ01,41535,10,820,488.03
6,10,2016,Credit,135064,MC06,10013,1,22.5,16.94
6,10,2016,Credit,135064,MC06,10009,2,45,31.11
6,10,2016,Credit,135064,MC06,10012,2,45,32.31
6,10,2016,Credit,135064,MC06,10005,3,67.5,47.35
6,10,2016,Credit,135064,MC06,40917,3,83.7,59.87
6,10,2016,Credit,135064,MC06,40911,3,101.7,70.89
6,10,2016,Credit,135064,MC06,40914,2,101.8,70.39
6,10,2016,Credit,135064,MC06,10011,5,112.5,79.02
6,10,2016,Credit,135064,MC06,40913,3,132,92.46
6,10,2016,Credit,135064,MC06,10006,7,157.5,110.73
6,10,2016,Credit,135064,MC06,40931,3,182.7,126.31
6,10,2016,Credit,135064,MC06,44895,7,184.1,130.01
6,10,2016,Credit,135064,MC06,44240,5,245,167.44
6,10,2016,Credit,135064,MC06,44241,5,291.5,204.4
6,10,2016,Credit,135064,MC06,10008,24,540,380.37
6,10,2016,Credit,135065,IT12,46654,10,435,334
6,10,2016,Credit,135065,IT12,46893,60,1740,1390.95
6,10,2016,Credit,135065,IT12,46892,72,2088,1669.14
6,10,2016,Credit,135065,IT12,46891,84,2436,1947.33
6,10,2016,Credit,135065,IT12,46890,102,2958,2364.61
6,10,2016,Credit,135066,IG01,46495,1,174.44,151.37
6,10,2016,Credit,135066,IG01,41532,2,176,100.02
6,10,2016,Credit,135066,IG01,41533,2,176,99.46
6,10,2016,Credit,135066,IG01,41534,2,176,100.98
6,10,2016,Credit,135066,IG01,41535,2,176,97.61
6,10,2016,Credit,135066,IG01,40163,50,220,164
6,10,2016,Credit,135066,IG01,41519,50,220,174.1
6,10,2016,Credit,135066,IG01,45932,8,303.8,281.27
6,10,2016,Credit,135066,IG01,41520,100,440,348
6,10,2016,Credit,135067,IA15,45580,3,1860.43,0
10,10,2016,Credit,135068,IJ01,44643,1,128,103.03
10,10,2016,Credit,135068,IJ01,10077,100,160,126
10,10,2016,Credit,135068,IJ01,30244,8,288,209.61
10,10,2016,Credit,135068,IJ01,45914,100,380,266.74
10,10,2016,Credit,135068,IJ01,45913,100,380,252.39
10,10,2016,Credit,135068,IJ01,45570,110,693,508.54
10,10,2016,Credit,135068,IJ01,45934,200,852.83,722.91
10,10,2016,Credit,135068,IJ01,46494,6,885.78,763.6
10,10,2016,Credit,135068,IJ01,45927,120,1053.28,910.31
10,10,2016,Credit,135068,IJ01,45935,200,1291.31,1113.46
10,10,2016,Credit,135068,IJ01,45928,100,1294.1,1117.51
10,10,2016,Credit,135068,IJ01,46493,10,1301.52,1123.86
10,10,2016,Credit,135068,IJ01,45929,80,1340.03,1176.99
10,10,2016,Credit,135068,IJ01,45933,75,1864.82,1739.77
11,10,2016,Credit,135069,IK11,10008,48,984,760.73
11,10,2016,Credit,135069,IK11,41015,80,1342.5,984.57
11,10,2016,Credit,135069,IK11,46580,50,4477.8,3174.1
11,10,2016,Credit,135070,IY03,30053,24,771.9,577.28
11,10,2016,Credit,135070,IY03,46653,30,1260,1069.5
11,10,2016,Credit,135070,IY03,46654,50,2175,1670
11,10,2016,Credit,135071,IL09,43935,80,141.94,119.19
11,10,2016,Credit,135071,IL09,43940,80,148.52,123.41
11,10,2016,Credit,135071,IL09,10074,3000,216,168
11,10,2016,Credit,135071,IL09,43938,160,294.22,243.83
11,10,2016,Credit,135071,IL09,46094,80,3080,2014.89
11,10,2016,Credit,135072,IP02,10006,10,225,158.18
11,10,2016,Credit,135072,IP02,10008,10,225,158.49
11,10,2016,Credit,135072,IP02,45934,120,558.45,433.75
12,10,2016,Credit,135074,IT24,43936,80,145.92,119.46
12,10,2016,Credit,135074,IT24,45613,160,149.72,117.49
12,10,2016,Credit,135074,IT24,45611,160,152,115.66
12,10,2016,Credit,135074,IT24,30195,20,153.6,125.47
12,10,2016,Credit,135074,IT24,45612,160,154.28,119.88
12,10,2016,Credit,135074,IT24,45617,160,154.28,116.76
12,10,2016,Credit,135074,IT24,45620,160,155.04,116.97
12,10,2016,Credit,135074,IT24,45618,160,155.8,117.76
12,10,2016,Credit,135074,IT24,45616,160,160.36,121
12,10,2016,Credit,135074,IT24,45619,160,162.64,117.89
12,10,2016,Credit,135074,IT24,45129,60,166.08,136.61
12,10,2016,Credit,135074,IT24,45130,60,173.28,139.53
12,10,2016,Credit,135074,IT24,44497,250,275,186.06
12,10,2016,Credit,135074,IT24,45492,300,300,219.04
12,10,2016,Credit,135074,IT24,46386,300,300,228.12
12,10,2016,Credit,135074,IT24,45538,4,317.34,242.56
12,10,2016,Credit,135074,IT24,40476,25,675,582.99
13,10,2016,Credit,135075,MC09,41394,50,220,169.4
13,10,2016,Credit,135075,MC09,41395,50,220,165.34
13,10,2016,Credit,135075,MC09,41396,50,220,174
13,10,2016,Credit,135075,MC09,42168,50,220,174
13,10,2016,Credit,135075,MC09,41937,50,220,175.14
13,10,2016,Credit,135075,MC09,41392,50,230,184.22
13,10,2016,Credit,135075,MC09,41393,50,230,169.68
13,10,2016,Credit,135075,MC09,43874,2,274.01,229.6
13,10,2016,Credit,135075,MC09,43839,36,365.9,306.66
13,10,2016,Credit,135075,MC09,45154,120,433.92,352.46
13,10,2016,Credit,135075,MC09,45928,50,674.24,551.34
13,10,2016,Credit,135075,MC09,45929,40,729.12,594.38
13,10,2016,Credit,135075,MC09,42597,3,840,434.33
13,10,2016,Credit,135075,MC09,44713,70,1855,1331.36
13,10,2016,Credit,135075,MC09,42912,200,2460,2144
13,10,2016,Credit,135075,MC09,44714,89,2803.5,1850.47
13,10,2016,Credit,135075,MC09,44831,77,3349.5,2215.12
13,10,2016,Credit,135075,MC09,41564,87,4480.5,2953.53
13,10,2016,Credit,135076,IN04,41205,2,460,204.35
13,10,2016,Credit,135076,IN04,10059,400,1680,1326.04
13,10,2016,Credit,135077,IK06,30347,4,339.6,255.59
13,10,2016,Credit,135077,IK06,10008,2,460,31.7
13,10,2016,Credit,135077,IK06,41486,16,1840,1398.03
13,10,2016,Credit,135077,IK06,45938,24,2760,2113.96
13,10,2016,Credit,135078,SS07,41395,50,220,165.34
13,10,2016,Credit,135078,SS07,42143,50,220,176.85
13,10,2016,Credit,135078,SS07,45540,4,301.86,221.95
13,10,2016,Credit,135078,SS07,10031,20,400,270.52
13,10,2016,Credit,135078,SS07,41396,100,440,348
13,10,2016,Credit,135078,SS07,41397,100,440,329.97
13,10,2016,Credit,135078,SS07,42144,100,440,348
13,10,2016,Credit,135078,SS07,41392,100,460,368.44
13,10,2016,Credit,135078,SS07,41680,311,572.24,482.05
13,10,2016,Credit,135078,SS07,41440,216,654.64,468.1
13,10,2016,Credit,135078,SS07,41393,150,690,509.06
13,10,2016,Credit,135078,SS07,41676,313,782.5,657.3
13,10,2016,Credit,135078,SS07,41690,194,824.5,710.04
13,10,2016,Credit,135078,SS07,42927,214,943.74,793.94
13,10,2016,Credit,135078,SS07,42926,206,976.44,797.22
13,10,2016,Credit,135078,SS07,41686,208,992.16,840.32
13,10,2016,Credit,135078,SS07,43582,203,1049.51,899.29
13,10,2016,Credit,135078,SS07,41675,418,1078.44,907.06
13,10,2016,Credit,135078,SS07,42742,626,1126.8,951.52
13,10,2016,Credit,135078,SS07,41679,618,1143.3,964.08
13,10,2016,Credit,135078,SS07,43584,212,1174.48,1007
13,10,2016,Credit,135078,SS07,40184,204,1295.4,1111.8
13,10,2016,Credit,135078,SS07,41689,307,1304.75,1123.62
13,10,2016,Credit,135078,SS07,44799,261,1333.71,1333.71
13,10,2016,Credit,135078,SS07,42290,208,1335.36,1150.24
13,10,2016,Credit,135078,SS07,44007,200,1342,1150
13,10,2016,Credit,135078,SS07,42743,759,1373.79,1153.68
13,10,2016,Credit,135078,SS07,41674,528,1383.36,1166.88
13,10,2016,Credit,135078,SS07,41678,700,1386,1169
13,10,2016,Credit,135078,SS07,42894,784,1411.2,1191.68
13,10,2016,Credit,135078,SS07,41677,704,1520.64,1281.28
13,10,2016,Credit,135078,SS07,44795,239,1558.28,1340.79
13,10,2016,Credit,135078,SS07,41672,607,1978.82,1657.11
13,10,2016,Credit,135078,SS07,41673,696,1997.52,1670.4
13,10,2016,Credit,135078,SS07,42924,421,2201.83,1852.4
13,10,2016,Credit,135078,SS07,40204,419,2287.74,1956.73
13,10,2016,Credit,135078,SS07,41681,1279,2302.2,1944.08
13,10,2016,Credit,135078,SS07,43513,8,2400,1498.77
13,10,2016,Credit,135078,SS07,42289,1375,2475,2090
13,10,2016,Credit,135078,SS07,42923,412,2492.6,2092.96
13,10,2016,Credit,135078,SS07,44796,458,2532.74,2180.08
13,10,2016,Credit,135078,SS07,46621,9,2969.7,2608.63
13,10,2016,Credit,135078,SS07,10126,800,3040,2639.4
13,10,2016,Credit,135078,SS07,43583,658,3362.38,2882.04
13,10,2016,Credit,135078,SS07,43581,763,3395.35,2914.66
13,10,2016,Credit,135078,SS07,43580,700,3514,3010
13,10,2016,Credit,135078,SS07,42288,2027,3648.6,3081.04
14,10,2016,Credit,135079,IT26,30361,3,108,87.18
14,10,2016,Credit,135079,IT26,30360,3,153,122.86
14,10,2016,Credit,135079,IT26,30359,3,186,150.13
14,10,2016,Credit,135079,IT26,42597,1,280,144.78
14,10,2016,Credit,135079,IT26,46659,50,395,338.2
14,10,2016,Credit,135079,IT26,46701,4,396.8,313.35
14,10,2016,Credit,135079,IT26,45646,50,435,213.21
14,10,2016,Credit,135079,IT26,45929,24,447.86,356.63
14,10,2016,Credit,135079,IT26,45928,50,687.96,562.56
14,10,2016,Credit,135079,IT26,42096,80,800,486.71
14,10,2016,Credit,135079,IT26,46799,200,2460,2167.43
17,10,2016,Credit,135080,IT22,41532,50,2884.52,2466.15
17,10,2016,Credit,135080,IT22,41533,110,6345.94,5447.17
17,10,2016,Credit,135080,IT22,41534,150,8653.56,7380.48
17,10,2016,Credit,135080,IT22,41535,150,8653.56,7370.54
15,10,2016,Credit,135081,IK11,46388,600,600,393.44
15,10,2016,Credit,135081,IK11,10075,2000,960,735
15,10,2016,Credit,135081,IK11,10631,19200,1209.6,705.6
15,10,2016,Credit,135081,IK11,46425,56,6440,5238.62
15,10,2016,Credit,135081,IK11,46355,10,9570,6717.64
15,10,2016,Credit,135081,IK11,45032,12,11832,8309.74
15,10,2016,Credit,135081,IK11,46817,34,30368.8,21375.53
18,10,2016,Credit,135082,SO05,44935,60,10200,5655.24
18,10,2016,Credit,135082,SO05,44947,100,17000,9334.88
18,10,2016,Credit,135083,IL09,41119,1,66,54.93
18,10,2016,Credit,135083,IL09,41120,1,66,54.93
18,10,2016,Credit,135083,IL09,41532,1,88,49.32
18,10,2016,Credit,135083,IL09,30274,1,108,73.06
18,10,2016,Credit,135083,IL09,43731,60,168,111.48
18,10,2016,Credit,135083,IL09,45540,4,302.29,221.95
18,10,2016,Credit,135083,IL09,43512,1,325,225.24
18,10,2016,Credit,135083,IL09,42597,5,1400,723.88
18,10,2016,Credit,135083,IL09,41909,250,1800,1094.2
18,10,2016,Credit,135084,IA14,45677,82,5076.47,4212.11
19,10,2016,Credit,135085,IJ01,41435,50,41995,30327.42
19,10,2016,Credit,135086,IA091,41141,9,465.3,306.97
19,10,2016,Credit,135086,IA091,10013,24,492,406.48
19,10,2016,Credit,135087,IG01,46065,35,367.5,262.23
19,10,2016,Credit,135087,IG01,41202,2,460,263.96
19,10,2016,Credit,135087,IG01,46653,100,4200,3555.21
19,10,2016,Credit,135088,IT19,30054,3,301.25,236.25
19,10,2016,Credit,135088,IT19,30055,3,397.29,308.15
19,10,2016,Credit,135088,IT19,45934,100,456.45,359.45
19,10,2016,Credit,135088,IT19,10471,3,657.78,552.83
19,10,2016,Credit,135088,IT19,43541,900,11160,9720
19,10,2016,Credit,135089,IL12,45935,40,263.13,214.85
19,10,2016,Credit,135089,IL12,45927,36,337.12,275.9
19,10,2016,Credit,135089,IL12,45575,30,375,224.56
19,10,2016,Credit,135089,IL12,45989,30,405,240.95
19,10,2016,Credit,135089,IL12,45964,100,2040,1761
19,10,2016,Credit,135089,IL12,46820,300,5100,4152
19,10,2016,Credit,135089,IL12,10498,300,6000,4869
19,10,2016,Credit,135090,IA17,46824,20,1017.52,814.01
19,10,2016,Credit,135090,IA17,46831,20,12430,10006.99
19,10,2016,Credit,135090,IA17,46900,20,12430,10006.99
19,10,2016,Credit,135091,IT23,10471,1,196.56,177.71
19,10,2016,Credit,135091,IT23,46650,5,400,336.53
19,10,2016,Credit,135091,IT23,41395,100,440,330.67
19,10,2016,Credit,135091,IT23,41397,100,440,329.97
19,10,2016,Credit,135091,IT23,41519,100,440,348.21
19,10,2016,Credit,135091,IT23,41492,100,440,348
19,10,2016,Credit,135091,IT23,40163,100,440,328
19,10,2016,Credit,135091,IT23,41520,100,440,348
19,10,2016,Credit,135091,IT23,42144,100,440,348
19,10,2016,Credit,135091,IT23,41393,100,460,339.37
19,10,2016,Credit,135091,IT23,45927,60,549.6,459.17
19,10,2016,Credit,135091,IT23,43839,60,604.89,511.1
19,10,2016,Credit,135091,IT23,40727,60,634.23,526.18
19,10,2016,Credit,135091,IT23,45935,100,672.96,560.93
19,10,2016,Credit,135091,IT23,46800,108,1134,596.35
19,10,2016,Credit,135091,IT23,41392,250,1150,921.09
19,10,2016,Credit,135091,IT23,30053,40,1155.06,959.81
19,10,2016,Credit,135091,IT23,10634,104,1341.6,1090.39
19,10,2016,Credit,135091,IT23,45646,196,1372,835.76
19,10,2016,Credit,135091,IT23,43461,15,1657.8,1348.83
19,10,2016,Credit,135091,IT23,46686,10,1904,1486.32
19,10,2016,Credit,135091,IT23,42656,100,2360,1697.5
19,10,2016,Credit,135091,IT23,46904,505,4040,2616.36
19,10,2016,Credit,135091,IT23,41909,759,5464.8,3322
20,10,2016,Credit,135092,IT09,46190,300,300,213.12
20,10,2016,Credit,135093,IA14,46094,170,6171,4281.65
20,10,2016,Credit,135094,IT18,10076,800,680,574
20,10,2016,Credit,135095,IY03,41532,2,176,98.65
20,10,2016,Credit,135095,IY03,30053,24,783.3,580.85
20,10,2016,Credit,135096,IS05,30055,1,135.6,101.6
20,10,2016,Credit,135096,IS05,30054,2,215.1,160.26
20,10,2016,Credit,135097,IS05,41532,1,88,49.32
20,10,2016,Credit,135097,IS05,41533,2,176,99.04
20,10,2016,Credit,135098,IK11,10076,400,340,287
20,10,2016,Credit,135098,IK11,10644,2,424,316.94
20,10,2016,Credit,135098,IK11,41015,40,657.9,492.28
20,10,2016,Credit,135099,IL09,30299,1,184,140.08
20,10,2016,Credit,135099,IL09,10644,1,212,158.47
20,10,2016,Credit,135099,IL09,41396,50,220,174
20,10,2016,Credit,135099,IL09,41392,50,230,184.22
20,10,2016,Credit,135100,IG01,30053,8,252.59,193.62
20,10,2016,Credit,135100,IG01,30055,2,271.73,205.48
20,10,2016,Credit,135100,IG01,30057,1,283.91,227.23
20,10,2016,Credit,135100,IG01,30347,4,328.86,256.05
20,10,2016,Credit,135100,IG01,40728,8,378.74,290.03
20,10,2016,Credit,135100,IG01,10471,2,450.66,370.01
20,10,2016,Credit,135100,IG01,30166,2,497.93,426.51
20,10,2016,Credit,135100,IG01,45776,200,540,317.72
20,10,2016,Credit,135101,IZ01,46491,1,89.67,73.2
20,10,2016,Credit,135101,IZ01,30287,2,114.45,97.4
20,10,2016,Credit,135101,IZ01,45930,5,119.07,91.89
20,10,2016,Credit,135101,IZ01,30053,4,129.3,96.75
20,10,2016,Credit,135101,IZ01,30055,1,136.5,102.38
20,10,2016,Credit,135101,IZ01,45933,5,138.67,120.68
20,10,2016,Credit,135101,IZ01,45929,8,144.55,118.88
20,10,2016,Credit,135101,IZ01,40282,4,147.2,100.41
20,10,2016,Credit,135101,IZ01,46494,1,162.68,131.6
20,10,2016,Credit,135101,IZ01,46490,2,165.13,127.2
20,10,2016,Credit,135101,IZ01,30337,3,165.6,113.25
20,10,2016,Credit,135101,IZ01,40053,1,202.4,135.18
20,10,2016,Credit,135101,IZ01,10471,1,226.8,185.01
20,10,2016,Credit,135101,IZ01,46497,1,234.22,215.19
20,10,2016,Credit,135101,IZ01,30057,1,289.2,223.75
20,10,2016,Credit,135101,IZ01,45832,6,298.08,215.19
20,10,2016,Credit,135102,IT12,45847,1,98.7,70.65
20,10,2016,Credit,135102,IT12,45472,2,108,81.11
20,10,2016,Credit,135102,IT12,44898,5,115,78.81
20,10,2016,Credit,135102,IT12,45469,6,124.8,95.79
20,10,2016,Credit,135102,IT12,45473,2,135,95.65
20,10,2016,Credit,135102,IT12,45466,12,135.6,106.82
20,10,2016,Credit,135102,IT12,40282,4,147.2,100.4
20,10,2016,Credit,135102,IT12,45467,12,165.6,106.84
20,10,2016,Credit,135102,IT12,41906,2,176,98.81
20,10,2016,Credit,135102,IT12,41532,2,176,98.65
20,10,2016,Credit,135102,IT12,41535,2,176,98.27
20,10,2016,Credit,135102,IT12,40050,2,202.4,148.19
20,10,2016,Credit,135102,IT12,45071,20,276,188.26
20,10,2016,Credit,135102,IT12,30053,12,341.28,283.74
20,10,2016,Credit,135102,IT12,41534,5,440,246.02
20,10,2016,Credit,135102,IT12,40728,12,527.04,435.04
20,10,2016,Credit,135102,IT12,46374,150,1575,1393.02
21,10,2016,Credit,135103,IT26,45639,136,516.8,286.07
21,10,2016,Credit,135103,IT26,42100,2,560,296.39
21,10,2016,Credit,135103,IT26,46159,10,968,695.15
21,10,2016,Credit,135104,SQ03,10394,1,20.8,15.83
21,10,2016,Credit,135104,SQ03,40052,1,190,115.94
24,10,2016,Credit,135105,IT24,43839,84,809.58,700.61
24,10,2016,Credit,135105,IT24,46159,10,968,694.64
24,10,2016,Credit,135105,IT24,44781,10,968,621.85
24,10,2016,Credit,135106,IJ01,40458,10,87,60.7
24,10,2016,Credit,135106,IJ01,46652,5,232.28,146.05
24,10,2016,Credit,135106,IJ01,10631,4800,259.2,176.4
24,10,2016,Credit,135106,IJ01,46778,5,273.13,171.62
24,10,2016,Credit,135106,IJ01,45875,12,300,221.46
24,10,2016,Credit,135106,IJ01,40265,7200,360,267.49
24,10,2016,Credit,135106,IJ01,45575,30,375,224.56
24,10,2016,Credit,135106,IJ01,40171,90,418.5,262.29
24,10,2016,Credit,135106,IJ01,44777,10,470,323.08
24,10,2016,Credit,135106,IJ01,41083,200,480,373.43
24,10,2016,Credit,135106,IJ01,45069,18,522.72,392.11
24,10,2016,Credit,135106,IJ01,46664,500,550,417
24,10,2016,Credit,135106,IJ01,45381,25,657.5,575
24,10,2016,Credit,135106,IJ01,42100,3,705,444.59
24,10,2016,Credit,135106,IJ01,46190,900,864,639.36
24,10,2016,Credit,135106,IJ01,46388,900,864,590.15
24,10,2016,Credit,135106,IJ01,46490,14,1012.91,890.4
24,10,2016,Credit,135106,IJ01,30347,20,1496.56,1286.06
24,10,2016,Credit,135106,IJ01,42598,10,2350,1493.15
24,10,2016,Credit,135106,IJ01,40412,96,2400,1721.54
24,10,2016,Credit,135106,IJ01,10074,48000,3360,2688.04
24,10,2016,Credit,135106,IJ01,41202,20,4000,2639.56
24,10,2016,Credit,135106,IJ01,41205,20,4000,2043.49
24,10,2016,Credit,135106,IJ01,42597,24,5640,3474.6
25,10,2016,Credit,135107,IT09,46190,600,600,426.24
25,10,2016,Credit,135108,IH03,10031,30,525,405.78
25,10,2016,Credit,135108,IH03,44286,70,560,375.24
25,10,2016,Credit,135108,IH03,42598,4,1000,597.26
25,10,2016,Credit,135108,IH03,43513,5,1625,936.73
25,10,2016,Credit,135108,IH03,10058,400,2080,1446.29
25,10,2016,Credit,135108,IH03,10128,10,2500,1483.69
25,10,2016,Credit,135108,IH03,10126,1500,6000,4930.2
25,10,2016,Credit,135109,IB03,43694,250,34912.5,27838.99
25,10,2016,Credit,135110,IL09,30299,1,184,140.09
25,10,2016,Credit,135111,IG01,45538,6,469.56,363.85
25,10,2016,Credit,135111,IG01,45776,200,540,317.73
25,10,2016,Credit,135111,IG01,45642,100,760,438.02
25,10,2016,Credit,135111,IG01,44409,2,782,528.95
25,10,2016,Credit,135111,IG01,45647,150,1185,706.84
25,10,2016,Credit,135111,IG01,46653,100,4200,3555.21
25,10,2016,Credit,135112,IN04,43513,5,1625,936.73
25,10,2016,Credit,135112,IN04,10126,2200,8910,7230.96
25,10,2016,Credit,135113,IA07,44885,200,420,288.36
25,10,2016,Credit,135113,IA07,41291,200,560,410.93
